,pokemon_name,params,ranking,param_name,rate
407,ランドロス,同じチーム,2,ヒードラン,-1
408,ランドロス,同じチーム,3,ハバタクカミ,-1
409,ランドロス,同じチーム,4,パオジアン,-1
410,ランドロス,同じチーム,5,サンダー,-1
411,ランドロス,同じチーム,6,サーフゴー,-1
412,ランドロス,同じチーム,7,クレセリア,-1
413,ランドロス,同じチーム,8,カイリュー,-1
414,ランドロス,同じチーム,9,テツノツツミ,-1
415,ランドロス,同じチーム,10,ヌメルゴン,-1
416,ランドロス,倒したポケモン,1,ハバタクカミ,-1
417,ランドロス,倒したポケモン,2,ウーラオス,-1
418,ランドロス,倒したポケモン,3,ヒードラン,-1
419,ランドロス,倒したポケモン,4,パオジアン,-1
420,ランドロス,倒したポケモン,5,ランドロス,-1
421,ランドロス,倒したポケモン,6,カイリュー,-1
422,ランドロス,倒したポケモン,7,サンダー,-1
423,ランドロス,倒したポケモン,8,バサギリ,-1
424,ランドロス,倒したポケモン,9,ヌメルゴン,-1
425,ランドロス,倒したポケモン,10,ディンルー,-1
426,ランドロス,倒したわざ,1,じしん,55.2
427,ランドロス,倒したわざ,2,テラバースト,18.3
428,ランドロス,倒したわざ,3,とんぼがえり,9.2
429,ランドロス,倒したわざ,4,がんせきふうじ,7.1
430,ランドロス,倒したわざ,5,ストーンエッジ,3.9
431,ランドロス,倒したわざ,6,いわなだれ,3.2
432,ランドロス,倒したわざ,7,うちおとす,1.2
433,ランドロス,倒したわざ,8,じわれ,0.9
434,ランドロス,倒したわざ,9,アームハンマー,0.2
435,ランドロス,倒したわざ,10,げきりん,0.2
436,ランドロス,倒されたポケモン,1,ウーラオス,-1
437,ランドロス,倒されたポケモン,2,パオジアン,-1
438,ランドロス,倒されたポケモン,3,カイリュー,-1
439,ランドロス,倒されたポケモン,4,ハバタクカミ,-1
440,ランドロス,倒されたポケモン,5,ガチグマ,-1
441,ランドロス,倒されたポケモン,6,サンダー,-1
442,ランドロス,倒されたポケモン,7,テツノツツミ,-1
443,ランドロス,倒されたポケモン,8,ボルトロス,-1
444,ランドロス,倒されたポケモン,9,ランドロス,-1
445,ランドロス,倒されたポケモン,10,ヒードラン,-1
446,ランドロス,倒されたわざ,1,テラバースト,11.9
447,ランドロス,倒されたわざ,2,すいりゅうれんだ,8.7
448,ランドロス,倒されたわざ,3,ムーンフォース,5.0
449,ランドロス,倒されたわざ,4,れいとうビーム,4.7
450,ランドロス,倒されたわざ,5,つららおとし,4.6
451,ランドロス,倒されたわざ,6,からげんき,3.1
452,ランドロス,倒されたわざ,7,しんそく,2.9
453,ランドロス,倒されたわざ,8,フリーズドライ,2.8
454,ランドロス,倒されたわざ,9,シャドーボール,2.5
455,ランドロス,倒されたわざ,10,あんこくきょうだ,2.4
456,カイリュー,覚えているわざ,1,しんそく,82.2
457,カイリュー,覚えているわざ,2,じしん,81.1
458,カイリュー,覚えているわざ,3,はねやすめ,53.1
459,カイリュー,覚えているわざ,4,りゅうのまい,43.3
460,カイリュー,覚えているわざ,5,アンコール,30.3
461,カイリュー,覚えているわざ,6,げきりん,24.5
462,カイリュー,覚えているわざ,7,テラバースト,20.9
