むね坊主	神戸投資勉強会	7256	河西工業	133	193	45.1%					あちし	湘南投資勉強会	6560	エル・ティー・エス	2735	2892	5.7%										
SHINJI	神戸投資勉強会	7256	河西工業	133	193	45.1%					あちし	湘南投資勉強会	7065	ユーピーアール	1134	2050	80.8%										
hide	湘南投資勉強会	7279	ハイレックスコーポレーション	1075	1359	26.4%					カリティクス	湘南投資勉強会	3498	霞ヶ関キャピタル	4435	8960	102.0%										
むね坊主	神戸投資勉強会	7279	ハイレックスコーポレーション	1075	1359	26.4%					カリティクス	湘南投資勉強会	4680	ラウンドワン	465	558	20.0%										
葵堂	神戸投資勉強会	7279	ハイレックスコーポレーション	1075	1359	26.4%					カリティクス	湘南投資勉強会	6337	テセック	2927	2422	-17.3%										
やっしー	神戸投資勉強会	7279	ハイレックスコーポレーション	1075	1359	26.4%					カリティクス	湘南投資勉強会	7610	テイツー	160	138	-13.8%										
茶々丸	神戸投資勉強会	7298	八千代工業	1280	1388	8.4%					するが	湘南投資勉強会	2934	ジェイフロンティア	2711	4300	58.6%										
雪	神戸投資勉強会	7298	八千代工業	1280	1388	8.4%					するが	湘南投資勉強会	7080	スポーツフィールド	922.5	1718	86.2%										
よっしー??	神戸投資勉強会	7298	八千代工業	1280	1388	8.4%					スーパーこさく	神戸投資勉強会	7725	インターアクション	1588	1083	-31.8%										
めそ	湘南投資勉強会	7318	セレンディップ・ホールディ	689	1664	141.5%					fukufukurou	神戸投資勉強会	4027	テイカ	1157	1369	18.3%				うさみん	湘南投資勉強会	7047	ポート	1078	2357	118.6%
リョウ	湘南投資勉強会	7343	ブロードマインド	960	1037	8.0%					タイ	湘南投資勉強会	6549	ディーエムソリューションズ	1053	1191	13.1%										
アリ	湘南投資勉強会	7356	ＲＥＴＴＹ	194	171	-11.9%					めがね	湘南投資勉強会	6035	アイ・アールジャパンＨＤ	1754	1518	-13.5%										
AK	湘南投資勉強会	7360	オンデック	1382	825	-40.3%					初心	湘南投資勉強会	META	メタ	132.99	353.96	166.2%										
ゆっき	湘南投資勉強会	7367	セルム	601	757	26.0%					かんざき	湘南投資勉強会	2427	アウトソーシング	939	1740	85.3%										
Nami	湘南投資勉強会	7367	セルム	601	757	26.0%					カリティクス	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%										
しのぴー横綱若三杉	神戸投資勉強会	7367	セルム	601	757	26.0%					カリティクス	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%										
ロニー	湘南投資勉強会	7369	メイホーホールディングス	1161	2547	119.4%					hokusansan1	神戸投資勉強会	6768	タムラ製作所	715	555	-22.4%				さざなみ	湘南投資勉強会	TSLA	テスラ	118.85	248.48	109.1%
あそびにん (KN)	湘南投資勉強会	7370	Ｅｎｊｉｎ	1888	1030	-45.4%					新田明くん	神戸投資勉強会	5218	オハラ	1107	1087	-1.8%										
ひんご	湘南投資勉強会	7374	コンフィデンス	1963	1557	-20.7%					よっしー??	神戸投資勉強会	1938	日本リーテック	877	1185	35.1%										
Nami	湘南投資勉強会	7378	アシロ	655	724	10.5%					しのぴー横綱若三杉	神戸投資勉強会	2652	まんだらけ	1002	2232	122.8%										
えむ	湘南投資勉強会	7378	アシロ	655	724	10.5%					しのぴー横綱若三杉	神戸投資勉強会	3791	ＩＧポート	2154	4680	117.3%										
thun	湘南投資勉強会	7386	ジャパンワランティサポート	2730	3850	41.0%					あんこ	湘南投資勉強会	6697	テックポイント・インクＪＤＲ	916	1477	61.2%										
えむ	湘南投資勉強会	7386	ジャパンワランティサポート	2730	3850	41.0%					あんこ	湘南投資勉強会	6864	エヌエフホールディングス	932	1485	59.3%										
オニール好きの投資家	湘南投資勉強会	7388	ＦＰパートナー	1972.5	5190	163.1%					ayame	湘南投資勉強会	4528	小野薬品	2857	2516	-11.9%				SHINJI	神戸投資勉強会	6857	アドバンテスト	2167.5	4797	121.3%
Kent	湘南投資勉強会	7408	ジャムコ	1390	1589	14.3%					クロロ	神戸投資勉強会	1431	ＬｉｂＷｏｒｋ	779	759	-2.6%										
スーパーこさく	神戸投資勉強会	7408	ジャムコ	1390	1589	14.3%					ケンヂ	湘南投資勉強会	1514	住石ホールディングス	388	1095	182.2%										
ココア	湘南投資勉強会	7408	ジャムコ	1390	1589	14.3%					クロロ	神戸投資勉強会	4376	くふうカンパニー	530	360	-32.1%										
アリ	湘南投資勉強会	7408	ジャムコ	1390	1589	14.3%					クロロ	神戸投資勉強会	6625	ＪＡＬＣＯホールディングス	242	232	-4.1%										
初心	湘南投資勉強会	7456	松田産業	2243	2396	6.8%					たお	湘南投資勉強会	9565	ウェルプレイド・ライゼスト	4115	1463	-64.4%										
ケンヂ	湘南投資勉強会	7481	尾家産業	931	1746	87.5%					oct	湘南投資勉強会	5032	ＡＮＹＣＯＬＯＲ	3155	3110	-1.4%										
kenmo	湘南投資勉強会	7561	ハークスレイ	825	878	6.4%					タカ@takanovalue	神戸投資勉強会	6555	ＭＳ＆ＣＯＮＳＵＬＴＩＮＧ	613	713	16.3%										
よっしー??	神戸投資勉強会	7600	日本エム・ディ・エム	836	759	-9.2%					ﾐﾘｵﾝﾊﾞｶﾞｰ	神戸投資勉強会	6040	日本スキー場開発	1014	938	-7.5%										
ココア	湘南投資勉強会	7608	エスケイジャパン	603	779	29.2%					お多福	湘南投資勉強会	6184	鎌倉新書	942	553	-41.3%										
カリティクス	湘南投資勉強会	7610	テイツー	160	138	-13.8%					やっしー	神戸投資勉強会	2410	キャリアデザインセンター	1475	2166	46.8%										
株ポン　pekepeke	湘南投資勉強会	7610	テイツー	160	138	-13.8%					やっしー	神戸投資勉強会	7256	河西工業	133	193	45.1%										
よっしー??	神戸投資勉強会	7636	ハンズマン	985	942	-4.4%					ぷに丸	湘南投資勉強会	3979	うるる	1479	1600	8.2%										
タイ	湘南投資勉強会	7640	トップカルチャー	180	158	-12.2%					めそ	湘南投資勉強会	7717	ブイ・テクノロジー	2600	2843	9.3%										
ののこ	神戸投資勉強会	7676	グッドスピード	2225	766	-65.6%					茶々丸	神戸投資勉強会	6658	シライ電子工業	487	530	8.8%										
バシマエ	湘南投資勉強会	7676	グッドスピード	2225	766	-65.6%					茶々丸	神戸投資勉強会	7298	八千代工業	1280	1388	8.4%										
あそびにん (KN)	湘南投資勉強会	7676	グッドスピード	2225	766	-65.6%					茶々丸	神戸投資勉強会	7752	リコー	974	1083	11.2%										
雪	神戸投資勉強会	7692	アースインフィニティ	137.4166	75	-45.4%					新田明くん	神戸投資勉強会	3687	フィックスターズ	1173	1291	10.1%										
あさか	湘南投資勉強会	7717	ブイ・テクノロジー	2600	2843	9.3%					シャカ	湘南投資勉強会	6560	エル・ティー・エス	2735	2892	5.7%										
めそ	湘南投資勉強会	7717	ブイ・テクノロジー	2600	2843	9.3%					シャカ	湘南投資勉強会	7110	クラシコム	1401	1340	-4.4%										
ののこ	神戸投資勉強会	7725	インターアクション	1588	1083	-31.8%					加藤バネ男	神戸投資勉強会	4837	シダックス	590	808	36.9%										
らう	湘南投資勉強会	7725	インターアクション	1588	1083	-31.8%					加藤バネ男	神戸投資勉強会	4837	シダックス	590	808	36.9%										
つぶ	神戸投資勉強会	7725	インターアクション	1588	1083	-31.8%					加藤バネ男	神戸投資勉強会	6357	三精テクノロジーズ	783	1151	47.0%										
ayame	湘南投資勉強会	7725	インターアクション	1588	1083	-31.8%					葵堂	神戸投資勉強会	6539	ＭＳ－Ｊａｐａｎ	1053	1134	7.7%										
スーパーこさく	神戸投資勉強会	7725	インターアクション	1588	1083	-31.8%					加藤バネ男	神戸投資勉強会	札2928	ライザップ	140	266	90.0%										
愛鷹	湘南投資勉強会	7725	インターアクション	1588	1083	-31.8%					加藤バネ男	神戸投資勉強会	名3952	中央紙	1075	1360	26.5%										
ﾐﾘｵﾝﾊﾞｶﾞｰ	神戸投資勉強会	7743	シード	495	817	65.1%					thun	湘南投資勉強会	7386	ジャパンワランティサポート	2730	3850	41.0%										
茶々丸	神戸投資勉強会	7752	リコー	974	1083	11.2%					サントーシー	湘南投資勉強会	7140	ペットゴー	1107	1254	13.3%										
ねこじろー	湘南投資勉強会	7781	平山ホールディングス	683	940	37.6%					うさみん	湘南投資勉強会	4174	アピリッツ	1139	1040	-8.7%										
えびす	湘南投資勉強会	7781	平山ホールディングス	683	940	37.6%					うさみん	湘南投資勉強会	8032	日本紙パルプ	4635	4980	7.4%										
クロロ	神戸投資勉強会	7792	コラントッテ	805	800	-0.6%					ぱふぇっと	神戸投資勉強会	2479	ジェイテック	221	235	6.3%										
かもめ	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%					先高	湘南投資勉強会	3561	力の源ＨＤ	1018	1428	40.3%										
thun	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%					雪	神戸投資勉強会	5125	ファインズ	1335	574	-57.0%										
めがね	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%					先高	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%										
ふくろう	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%					先高	湘南投資勉強会	6040	日本スキー場開発	1014	938	-7.5%										
えむ	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%					先高	湘南投資勉強会	6226	守谷輸送機工業	748	1246	66.6%										
カリティクス	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%					先高	湘南投資勉強会	6625	ＪＡＬＣＯホールディングス	242	232	-4.1%										
するが	湘南投資勉強会	7806	ＭＴＧ	1450	1463	0.9%					ののこ	神戸投資勉強会	7725	インターアクション	1588	1083	-31.8%										
tony	神戸投資勉強会	7809	壽屋	3673.3333	1614	-56.1%					先高	湘南投資勉強会	3667	ｅｎｉｓｈ	352	170	-51.7%										
やっしー	神戸投資勉強会	7813	プラッツ	623	662	6.3%					タカ@takanovalue	神戸投資勉強会	2196	エスクリ	309	294	-4.9%										
むね坊主	神戸投資勉強会	7813	プラッツ	623	662	6.3%					タカ@takanovalue	神戸投資勉強会	3179	シュッピン	1222	1187	-2.9%										
やまち	神戸投資勉強会	7813	プラッツ	623	662	6.3%					タカ@takanovalue	神戸投資勉強会	6046	リンクバル	208	174	-16.3%										
タカ@takanovalue	神戸投資勉強会	7820	ニホンフラッシュ	873	908	4.0%					てざわり	湘南投資勉強会	3864	三菱製紙	280	553	97.5%										
まいる	湘南投資勉強会	7844	マーベラス	680	713	4.9%					ちぃ	湘南投資勉強会	2998	クリアル	2068	5150	149.0%										
ふくろう	湘南投資勉強会	7849	スターツ出版	2940	3685	25.3%					かんざき	湘南投資勉強会	4251	恵和	1518	1280	-15.7%										
かっつ、	神戸投資勉強会	7849	スターツ出版	2940	3685	25.3%					かんざき	湘南投資勉強会	6625	ＪＡＬＣＯホールディングス	242	232	-4.1%										
ayame	湘南投資勉強会	7856	萩原工業	1158	1444	24.7%					きよし(湘南)	湘南投資勉強会	6554	エスユーエス	865	707	-18.3%										
スーパーこさく	神戸投資勉強会	7906	ヨネックス	1172	1338	14.2%					ケンヂ	湘南投資勉強会	2685	アダストリア	2301	3475	51.0%										
あせろら	湘南投資勉強会	8022	美津濃	2690	3930	46.1%					あそびにん (KN)	湘南投資勉強会	3864	三菱製紙	280	553	97.5%										
モモクリン（momokurin）	湘南投資勉強会	8031	三井物産	3742	5298	41.6%					アリ	湘南投資勉強会	6879	ＩＭＡＧＩＣＡＧＲＯＵＰ	638	638	0.0%										
うさみん	湘南投資勉強会	8032	日本紙パルプ	4635	4980	7.4%					たお	湘南投資勉強会	5032	ＡＮＹＣＯＬＯＲ	3155	3110	-1.4%										
でふし	神戸投資勉強会	8091	ニチモウ	1471	2018	37.2%					うさみん	湘南投資勉強会	9561	グラッドキューブ	821	555	-32.4%										
ふくろう	湘南投資勉強会	8130	サンゲツ	2125	3100	45.9%					あちし	湘南投資勉強会	3041	ビューティ花壇	277	1022	269.0%										
oct	湘南投資勉強会	8130	サンゲツ	2125	3100	45.9%					あそびにん (KN)	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%										
ayame	湘南投資勉強会	8130	サンゲツ	2125	3100	45.9%					あそびにん (KN)	湘南投資勉強会	6580	ライトアップ	938	666	-29.0%										
Kent	湘南投資勉強会	8130	サンゲツ	2125	3100	45.9%					あそびにん (KN)	湘南投資勉強会	7370	Ｅｎｊｉｎ	1888	1030	-45.4%										
たぐけん	湘南投資勉強会	8130	サンゲツ	2125	3100	45.9%					あそびにん (KN)	湘南投資勉強会	7676	グッドスピード	2225	766	-65.6%										
リネラブ	神戸投資勉強会	8136	サンリオ	4635	5879	26.8%					かもめ	湘南投資勉強会	7794	イーディーピー	3950	1796	-54.5%										
あせろら	湘南投資勉強会	8151	東陽テクニカ	1314	1413	7.5%					たお	湘南投資勉強会	9336	大栄環境	1869	2493	33.4%										
キリン@神戸投資勉強会	神戸投資勉強会	8215	銀座山形屋	785	1093	39.2%					うさみん	湘南投資勉強会	7038	フロンティア・マネジメント	1282	1511	17.9%										
銭闘志	湘南投資勉強会	8345	岩手銀行	1927	2501	29.8%					お多福	湘南投資勉強会	8929	青山財産ネットワークス	1086	1037	-4.5%										
銭闘志	湘南投資勉強会	8377	ほくほくフィナンシャルＧ	950	1523.5	60.4%					tony	神戸投資勉強会	3791	ＩＧポート	2154	4680	117.3%										
よしぼん	神戸投資勉強会	8381	山陰合同銀行	759	994	31.0%					お多福	湘南投資勉強会	3561	力の源ＨＤ	1018	1428	40.3%										
ポンポコたぬき	神戸投資勉強会	8515	アイフル	376	380	1.1%					ののこ	神戸投資勉強会	4689	Ｚホールディングス	336.8	499.7	48.4%										
かんざき	湘南投資勉強会	8515	アイフル	376	380	1.1%					ののこ	神戸投資勉強会	5981	東京製綱	855	1335	56.1%										
りんたん	湘南投資勉強会	8596	九州リースサービス	741	1015	37.0%					うわん	神戸投資勉強会	3690	イルグルム	635	637	0.3%										
ココア	湘南投資勉強会	8596	九州リースサービス	741	1015	37.0%					うわん	神戸投資勉強会	5121	藤倉コンポジット	826	1379	66.9%										
ぺるる	湘南投資勉強会	8596	九州リースサービス	741	1015	37.0%					うわん	神戸投資勉強会	6560	エル・ティー・エス	2735	2892	5.7%										
nobukichi?49	湘南投資勉強会	8698	マネックスＧ	451	719	59.4%					tony	神戸投資勉強会	9508	九州電力	715	1021	42.8%										
初心	湘南投資勉強会	8798	アドバンスクリエイト	1079	1003	-7.0%					ポンポコたぬき	神戸投資勉強会	8515	アイフル	376	380	1.1%										
ひんご	湘南投資勉強会	8798	アドバンスクリエイト	1079	1003	-7.0%					ポンポコたぬき	神戸投資勉強会	福6076	アメイズ	1025	1150	12.2%										
人間	湘南投資勉強会	8864	空港施設	512	590	15.2%					クロロ	神戸投資勉強会	4482	ウィルズ	660	653	-1.1%										
oct	湘南投資勉強会	8891	ＡＭＧホールディングス	1342	1982	47.7%					あせろら	湘南投資勉強会	8022	美津濃	2690	3930	46.1%										
rei	神戸投資勉強会	8914	エリアリンク	1843	2690	46.0%					あそびにん (KN)	湘南投資勉強会	9202	ＡＮＡホールディングス	2761.5	3060	10.8%										
お多福	湘南投資勉強会	8929	青山財産ネットワークス	1086	1037	-4.5%					ぷに丸	湘南投資勉強会	2150	ケアネット	1123	1097	-2.3%										
ゆっき	湘南投資勉強会	8929	青山財産ネットワークス	1086	1037	-4.5%					ぷに丸	湘南投資勉強会	4026	神島化学	1578	1398	-11.4%										
愛鷹	湘南投資勉強会	8929	青山財産ネットワークス	1086	1037	-4.5%					ぷに丸	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%										
お多福	湘南投資勉強会	9066	日新	2081	2400	15.3%					クロロ	神戸投資勉強会	7792	コラントッテ	805	800	-0.6%										
あそびにん (KN)	湘南投資勉強会	9202	ＡＮＡホールディングス	2761.5	3060	10.8%					サントーシー	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%										
ヒデゾー	湘南投資勉強会	9204	スカイマーク	1382	1014	-26.6%					りんたん	湘南投資勉強会	5078	セレコーポレーション	2500	3210	28.4%										
Nami	湘南投資勉強会	9215	ＣＡＳＹ	800	923	15.4%					クロロ	神戸投資勉強会	HAYN	ヘインズ	52.7	57.05	8.3%										
ぷに丸	湘南投資勉強会	9216	ビーウィズ	1080	2071	91.8%					Nami	湘南投資勉強会	3663	セルシス	712	719	1.0%										
でふし	神戸投資勉強会	9219	ギックス	1266	1114	-12.0%					めそ	湘南投資勉強会	3864	三菱製紙	280	553	97.5%										
tanki	神戸投資勉強会	9227	マイクロ波化学	2235	1268	-43.3%					初心	湘南投資勉強会	4387	ＺＵＵ	962	672	-30.1%										
栗エイタ	湘南投資勉強会	9229	サンウェルズ	2310	2496	8.1%					タイ	湘南投資勉強会	6067	インパクトＨＤ	3890	4490	15.4%										
株ピ孔明	神戸投資勉強会	9229	サンウェルズ	2310	2496	8.1%					タイ	湘南投資勉強会	6083	ＥＲＩホールディングス	1165	1712	47.0%										
なーたん	湘南投資勉強会	9253	スローガン	802	612	-23.7%					リョウ	湘南投資勉強会	3983	オロ	1918	2584	34.7%										
ポンポコたぬき	神戸投資勉強会	9257	ＹＣＰホールディングス	712	598	-16.0%					やまち	神戸投資勉強会	3675	クロス・マーケティングＧ	741	557	-24.8%										
タイ	湘南投資勉強会	9262	シルバーライフ	1762	893	-49.3%					人間	湘南投資勉強会	8864	空港施設	512	590	15.2%										
えむ	湘南投資勉強会	9263	ビジョナリーＨＬＤＧＳ	201	199	-1.0%					ぱふぇっと	神戸投資勉強会	4751	サイバーエージェント	1159	885.1	-23.6%										
yama	湘南投資勉強会	9271	和心	441	376	-14.7%					やまち	神戸投資勉強会	9385	ショーエイコーポ	560	588	5.0%										
みなと	湘南投資勉強会	9272	ブティックス	1877.5	1575	-16.1%					ゆうと	神戸投資勉強会	3138	富士山マガジン	779	688	-11.7%										
サントーシー	湘南投資勉強会	9272	ブティックス	1877.5	1575	-16.1%					ゆうと	神戸投資勉強会	3526	芦森工業	1235	2014	63.1%										
あちし	湘南投資勉強会	9272	ブティックス	1877.5	1575	-16.1%					ゆうと	神戸投資勉強会	5121	藤倉コンポジット	826	1379	66.9%										
fukufukurou	神戸投資勉強会	9272	ブティックス	1877.5	1575	-16.1%					ゆうと	神戸投資勉強会	9696	ウィザス	890	1741	95.6%										
雪	神戸投資勉強会	9318	アジア開発キャピタル	3		#VALUE!					AK	湘南投資勉強会	4414	フレクト	2093	4555	117.6%				josui	湘南投資勉強会	TSLA	テスラ	118.85	248.48	109.1%
かもめ	湘南投資勉強会	9318	アジア開発キャピタル	3		#VALUE!					AK	湘南投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%				josui	湘南投資勉強会	6016	ジャパンエンジンコーポ	1253	7180	473.0%
たお	湘南投資勉強会	9336	大栄環境	1869	2493	33.4%					エル川	湘南投資勉強会	3526	芦森工業	1235	2014	63.1%										
ヒデゾー	湘南投資勉強会	9339	コーチ・エィ	1965	1670	-15.0%					やまち	神戸投資勉強会	4262	ニフティライフスタイル	857	837	-2.3%										
モモクリン（momokurin）	湘南投資勉強会	9341	ＧＥＮＯＶＡ	1635	1616	-1.2%					ヒデゾー	湘南投資勉強会	4419	ＦＩＮＡＴＥＸＴホールディンク	496	662	33.5%										
やまち	神戸投資勉強会	9385	ショーエイコーポ	560	588	5.0%					たぐけん	湘南投資勉強会	4503	アステラス製薬	1901.5	1686	-11.3%										
愛鷹	湘南投資勉強会	9424	日本通信	220	228	3.6%					てざわり	湘南投資勉強会	6998	日本タングステン	1208	1204	-0.3%										
りんたん	湘南投資勉強会	9424	日本通信	220	228	3.6%					てざわり	湘南投資勉強会	9832	オートバックスセブン	1414	1560	10.3%										
nobukichi?49	湘南投資勉強会	9438	エムティーアイ	505	649	28.5%					かっつ、	神戸投資勉強会	6425	ユニバーサルエンターテインメン	2377	2300	-3.2%										
ピノキオ	神戸投資勉強会	9503	関西電力	1219	1872	53.6%					yama	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%										
ピノキオ	神戸投資勉強会	9504	中国電力	668	1006.5	50.7%					あさか	湘南投資勉強会	7199	プレミアグループ	1600	1823	13.9%										
ピノキオ	神戸投資勉強会	9505	北陸電力	519	733.6	41.3%					アリ	湘南投資勉強会	BIDU	ﾊﾞｲﾄﾞｳ	134.75	119.09	-11.6%										
ピノキオ	神戸投資勉強会	9506	東北電力	662	958.9	44.8%					あちし	湘南投資勉強会	4390	ＩＰＳ	2704	2093	-22.6%										
ピノキオ	神戸投資勉強会	9507	四国電力	724	1013.5	40.0%					イタル	湘南投資勉強会	2981	ランディックス	2339	2421	3.5%										
tony	神戸投資勉強会	9508	九州電力	715	1021	42.8%					アリ	湘南投資勉強会	3950	ザ・パック	2397	3385	41.2%										
やっしー	神戸投資勉強会	9509	北海道電力	445	624.6	40.4%					あんこ	湘南投資勉強会	3328	ＢＥＥＮＯＳ	1911	1451	-24.1%										
ピノキオ	神戸投資勉強会	9509	北海道電力	445	624.6	40.4%					あんこ	湘南投資勉強会	6058	ベクトル	1274	1134	-11.0%										
ピノキオ	神戸投資勉強会	9511	沖縄電力	1020	1115	9.3%					シャカ	湘南投資勉強会	4435	カオナビ	2355	2250	-4.5%										
rurio	神戸投資勉強会	9522	リニューアブル・ジャパン	460	1187	158.0%					ayame	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%				tony	神戸投資勉強会	3791	ＩＧポート	2154	4680	117.3%
AK	湘南投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%					hide	湘南投資勉強会	2130	メンバーズ	1955	963	-50.7%				ケンヂ	湘南投資勉強会	1514	住石ホールディングス	388	1095	182.2%
大きなかぶ	湘南投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%					hokusansan1	神戸投資勉強会	2372	アイロムグループ	2340	2009	-14.1%				さざなみ	湘南投資勉強会	MARA	マラソンデジタル	5.75	23.49	308.5%
バシマエ	湘南投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%					hokusansan1	神戸投資勉強会	6266	タツモ	1625	2770	70.5%				ケンヂ	湘南投資勉強会	6632	ＪＶＣケンウッド	348	741	112.9%
株ピ孔明	神戸投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%					hokusansan1	神戸投資勉強会	6844	新電元工業	3145	3030	-3.7%				ココア	湘南投資勉強会	3041	ビューティ花壇	277	1022	269.0%
altama7772	神戸投資勉強会	9553	マイクロアド	485.6666	635	30.7%					お多福	湘南投資勉強会	3048	ビックカメラ	1239	1344	8.5%										
シャカ	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%					栗エイタ	湘南投資勉強会	2982	ＡＤワークスグループ	140	236	68.6%										
yama	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%					株ポン　pekepeke	湘南投資勉強会	5127	グッピーズ	1523	2649	73.9%										
ケンヂ	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%					株ポン　pekepeke	湘南投資勉強会	5830	いよぎんホールディンク	694	947.2	36.5%										
あせろら	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%					株ポン　pekepeke	湘南投資勉強会	6697	テックポイント・インクＪＤＲ	916	1477	61.2%										
四丁目	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%					栗エイタ	湘南投資勉強会	7212	エフテック	508	638	25.6%										
さざなみ	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%					株ポン　pekepeke	湘南投資勉強会	7610	テイツー	160	138	-13.8%										
ふくろう	湘南投資勉強会	9556	ＩＮＴＬＯＯＰ	6290	3245	-48.4%					人間	湘南投資勉強会	3030	ハブ	620	719	16.0%										
ケンヂ	湘南投資勉強会	9556	ＩＮＴＬＯＯＰ	6290	3245	-48.4%					人間	湘南投資勉強会	3561	力の源ＨＤ	1018	1428	40.3%										
yama	湘南投資勉強会	9556	ＩＮＴＬＯＯＰ	6290	3245	-48.4%					人間	湘南投資勉強会	9828	元気寿司	1535	3095	101.6%										
オニール好きの投資家	湘南投資勉強会	9560	プログリット	256	907	254.3%					altama7772	神戸投資勉強会	9553	マイクロアド	485.6666	635	30.7%				kenmo	湘南投資勉強会	6632	ＪＶＣケンウッド	348	741	112.9%
うさみん	湘南投資勉強会	9561	グラッドキューブ	821	555	-32.4%					株ピ孔明	神戸投資勉強会	9229	サンウェルズ	2310	2496	8.1%										
えむ	湘南投資勉強会	9564	ＦＣＥＨＯＬＤＩＮＧＳ	1621	2264	39.7%					イタル	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%										
ヒデゾー	湘南投資勉強会	9564	ＦＣＥＨＯＬＤＩＮＧＳ	1621	2264	39.7%					うさみん	湘南投資勉強会	7047	ポート	1078	2357	118.6%										
たお	湘南投資勉強会	9565	ウェルプレイド・ライゼスト	4115	1463	-64.4%					茶々丸	神戸投資勉強会	4527	ロート製薬	2170	2843	31.0%										
アディ	湘南投資勉強会	9696	ウィザス	890	1741	95.6%					KM Kevin	神戸投資勉強会	2127	日本Ｍ＆Ａセンターホールデ	1670	777.7	-53.4%										
Nami	湘南投資勉強会	9696	ウィザス	890	1741	95.6%					KM Kevin	神戸投資勉強会	3880	大王製紙	987	1123	13.8%										
ゆうと	神戸投資勉強会	9696	ウィザス	890	1741	95.6%					Nami	湘南投資勉強会	9696	ウィザス	890	1741	95.6%										
ドライヴ	湘南投資勉強会	9731	白洋舎	1774	2345	32.2%					オニール好きの投資家	湘南投資勉強会	7388	ＦＰパートナー	1972.5	5190	163.1%										
人間	湘南投資勉強会	9828	元気寿司	1535	3095	101.6%					Kent	湘南投資勉強会	2353	日本駐車場開発	284	192	-32.4%										
てざわり	湘南投資勉強会	9832	オートバックスセブン	1414	1560	10.3%					しのぴー横綱若三杉	神戸投資勉強会	2372	アイロムグループ	2340	2009	-14.1%										
お多福	湘南投資勉強会	9955	ヨンキュウ	2925	2271	-22.4%					リネラブ	神戸投資勉強会	2652	まんだらけ	1002	2232	122.8%										
栗エイタ	湘南投資勉強会	9994	やまや	2494	3045	22.1%					きよし(湘南)	湘南投資勉強会	5031	モイ	366	249	-32.0%										
さざなみ	湘南投資勉強会	AGFY	アグリファイ	9.2	1.26	-86.3%					明石伸夫	初参加	4755	楽天グループ	619	628	1.5%										
KM Kevin	神戸投資勉強会	AMZN	アマゾン	89.87	151.94	69.1%					rurio	神戸投資勉強会	3449	テクノフレックス	991	1089	9.9%										
アリ	湘南投資勉強会	BIDU	ﾊﾞｲﾄﾞｳ	134.75	119.09	-11.6%					めがね	湘南投資勉強会	4385	メルカリ	2831	2612.5	-7.7%										
KM Kevin	神戸投資勉強会	CCL	カーニバルクルーズ	9.68	18.54	91.5%					Nami	湘南投資勉強会	5071	ヴィス	1055	1009	-4.4%										
さざなみ	湘南投資勉強会	CD	チンデータ	7.91	8.45	6.8%					たお	湘南投資勉強会	4344	ソースネクスト	306	164	-46.4%										
人間	湘南投資勉強会	CWEB	CSI中国インターネット・インデックス株ブル2倍ETF	67.79	33.32	-50.8%					人間	湘南投資勉強会	1572	中国Ｈ株ブル２倍	5465	3401	-37.8%										
しのぴー横綱若三杉	神戸投資勉強会	DRIP	Direxion石油ガス探鉱ベア2倍ETF	14.67	11.29	-23.0%					リネラブ	神戸投資勉強会	4169	ＥＮＥＣＨＡＮＧＥ	1038	1035	-0.3%										
Kent	湘南投資勉強会	FM	FM_MSCIフロンティア・セレクト	26.23	26.3	0.3%					バシマエ	湘南投資勉強会	7095	ＭＡＣＢＥＥＰＬＡＮＥＴ	10330	18500	79.1%										
KM Kevin	神戸投資勉強会	GOOG	アルファベットC	89.24	140.93	57.9%					yama	湘南投資勉強会	7074	２４セブン	328	235	-28.4%										
